Spectrum_id,Freq,Zreal,Zimag,Zmod,Zphz,file_name,Time (h),Current (A/cm²)
2,166.7744570305904,0.0240433152218651,-0.0039953251402208,0.0243730102743598,-9.434742217290555,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,131.1250254635642,0.0248261250382754,-0.0036446858952231,0.0250922342506785,-8.351846107399641,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,103.09595731237556,0.0254735984425498,-0.0032248252687665,0.0256769101650948,-7.2149685274988045,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,81.05833632122786,0.0259592756673419,-0.002777171258741,0.0261074064850078,-6.106382911130328,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,63.7314406738292,0.0263135693563913,-0.0023346838218746,0.0264169392780794,-5.070317943405997,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,50.1083135270088,0.0265724904303059,-0.0019363123216044,0.0266429456531273,-4.167723113132294,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,39.3972434637284,0.0267789703600873,-0.0015947160665211,0.026826411852487,-3.407999568530436,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,30.975753987483017,0.0268960324673435,-0.00130699013537,0.0269277697869384,-2.7820518799406586,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,24.35442814613268,0.0269915627316597,-0.0010698070700354,0.0270127552438514,-2.269722729149222,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,19.148465944196907,0.0270656715389455,-0.0009186569221089,0.0270812574743977,-1.9439741469355107,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,15.055321595563411,0.0271235352343086,-0.0007674752319009,0.0271343911270985,-1.6207828889283076,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
2,11.837121000000002,0.027214,-0.000646,0.0272216662238004,-1.3598193519650092,G19-7030-SD-MEA-IrO2-450-23-0p7 Acm2-13102022-z data-221013 143123.DTA,,0.7
3,9946.646484,0.0380511762749998,0.001129327074937,0.0380679313274742,1.6999917670707223,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,7820.4678145187345,0.0380715064281419,0.0007462951617037,0.0380788203359352,1.122994371154943,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,6148.777574060149,0.0381188630563146,0.0004044488677104,0.0381210086381861,0.6078970295490099,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,4834.425069185156,0.0381746610623798,0.0001341055555479,0.0381748966144979,0.2012762005207045,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,3801.026377692373,0.0382547893529131,-0.0001171224312853,0.0382549686459114,-0.1754185592164732,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,2988.5252780116734,0.0383399383466827,-0.0003399984979021,0.0383414458700505,-0.5080855415368833,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,2349.7030669745022,0.0384437793710349,-0.0005486265906579,0.038447693864064,-0.817605735445447,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,1847.4344331538275,0.0385555059708233,-0.0007456666493423,0.0385627159237797,-1.107966950386745,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,1452.529910171599,0.0386898094663398,-0.0009387440577211,0.0387011963245012,-1.3899143527432805,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,1142.039523611845,0.0388380578828667,-0.0011476097019898,0.0388550093056353,-1.6925168061552862,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,897.9190475585372,0.0390121529609848,-0.0013608693931112,0.0390358814958287,-1.9978510122380653,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,705.9813599257357,0.0392025129256956,-0.0015895760702319,0.0392347266050419,-2.3219464515243287,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,555.0719543346125,0.0394263347018189,-0.0018443023563805,0.0394694479211656,-2.6782546737185413,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,436.42069320535177,0.0396933079531911,-0.0021210547453453,0.0397499379810788,-3.058752686643941,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,343.13212903389365,0.0400115073683346,-0.0024242273064227,0.040084879941438,-3.46721265554306,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,269.7847737479573,0.0403895272920479,-0.0027492720435771,0.0404829891639028,-3.8940558001327026,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,212.11602758145423,0.0408396665552081,-0.0030906272852914,0.0409564444423239,-4.327729005011647,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,166.7744570305904,0.041383801279137,-0.0034348625963388,0.0415261037103992,-4.744684038607881,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,131.1250254635642,0.0420281208099044,-0.0037516644520377,0.0421952358089465,-5.101020590875382,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,103.09595731237556,0.0427739571176681,-0.0040185514805496,0.0429623109656119,-5.367102105212232,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,81.05833632122786,0.043618901425498,-0.004178830557542,0.0438186168927769,-5.472417681931152,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,63.7314406738292,0.0444946323562507,-0.0042135311932452,0.0446936925486624,-5.4096360102392,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,50.1083135270088,0.0453622254329335,-0.0040820722720106,0.0455455245909211,-5.1421029921797246,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,39.3972434637284,0.0461804246888199,-0.003836843125388,0.0463395402395039,-4.7494402745532325,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,30.975753987483017,0.0468987945167159,-0.0034933904227154,0.0470287221149657,-4.259972382832388,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,24.35442814613268,0.0474543790956645,-0.0031076073758062,0.0475560229514329,-3.746733604003971,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,19.148465944196907,0.047941162846029,-0.0027112584031526,0.0480177677236056,-3.236850288390882,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,15.055321595563411,0.0482757962655075,-0.0023312507432869,0.0483320518403353,-2.7646803809840144,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
3,11.837121000000002,0.048522,-0.001973,0.0485620964642178,-2.3284764075143256,G19-7030-DT_MEA_12_0-7A-cm2-96h-z data-210625 110105.DTA,96.0,0.7
4,9946.646484,0.0295364745000029,0.0005472317249535,0.0295415434337835,1.0614158248642045,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,7820.4678145187345,0.0295836876077805,0.0002645377066068,0.029584870333888,0.5123259260742015,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,6148.777574060149,0.0296442160693102,1.6135722758831348e-05,0.0296442204607492,0.0311868163424974,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,4834.425069185156,0.0297191790448365,-0.0001873672758342,0.0297197696760104,-0.3612216836656463,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,3801.026377692373,0.0298124345577016,-0.0003690328670394,0.0298147185046949,-0.7091989047836817,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,2988.5252780116734,0.0299193849633169,-0.0005432526328778,0.0299243165336534,-1.0402173438241031,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,2349.7030669745022,0.0300367284442425,-0.0007057453660383,0.0300450184249378,-1.3459785499249046,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,1847.4344331538275,0.0301748700731209,-0.0008549333194738,0.030186978896711,-1.6229057504205988,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,1452.529910171599,0.0303140426398355,-0.0010084549625998,0.0303308120989425,-1.9053516919533997,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,1142.039523611845,0.0304814333881787,-0.0011676325796795,0.030503789063641,-2.193719831320646,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,897.9190475585372,0.0306668679272688,-0.0013317233948775,0.0306957696705753,-2.4865343787725123,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,705.9813599257357,0.0308683788672178,-0.0014997163442339,0.0309047886743019,-2.7814840708215955,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,555.0719543346125,0.0310934732782791,-0.001679676545616,0.0311388084840276,-3.092125666326725,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,436.42069320535177,0.0313487128577567,-0.0018714585099731,0.0314045244318813,-3.416394349068634,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,343.13212903389365,0.0316463419689619,-0.0020708777336968,0.0317140267800291,-3.7439911784742494,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,269.7847737479573,0.0319775230932713,-0.0022766474692145,0.0320584638883365,-4.072315583749642,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,212.11602758145423,0.0323450872479051,-0.0024928456558359,0.0324410072059795,-4.407091039854621,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,166.7744570305904,0.0327727432680539,-0.0026951488668002,0.0328833776964591,-4.701283127396038,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,131.1250254635642,0.0332283183331478,-0.0028952292360261,0.0333542125012441,-4.979684039360079,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,103.09595731237556,0.0337330894932271,-0.0030851524018147,0.0338738762485265,-5.225605434329708,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,81.05833632122786,0.0342899218669116,-0.0032454897792931,0.0344431697952787,-5.406852686610136,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,63.7314406738292,0.0348894052174812,-0.0033748092082245,0.0350522457714412,-5.524961638051759,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,50.1083135270088,0.0355188786895405,-0.0034451615406384,0.0356855696522192,-5.540086409102288,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,39.3972434637284,0.0361923165236851,-0.0034515297278288,0.0363565239374269,-5.447615291707784,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,30.975753987483017,0.0368655919068858,-0.0033748962289274,0.0370197486647474,-5.230617987875963,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,24.35442814613268,0.0375157974240638,-0.003209016234235,0.0376527932769267,-4.889050311086592,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,19.148465944196907,0.0381219679973303,-0.0029626014810436,0.0382369121599138,-4.443738952973494,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,15.055321595563411,0.0386169032767096,-0.0026504099963884,0.0387077497645072,-3.926247885429831,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
4,11.837121000000002,0.039059,-0.00231,0.0391272485743631,-3.3846044022930037,G19-7030-MEA-1-0.7Acm2-80C-PO2atm-PH2-1bar.DTA,,0.7
5,9946.646484,0.0562848923752261,-0.005579205075065,0.0565607340737408,-5.660916253917043,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,7820.4678145187345,0.0576779377094821,-0.005904968721535,0.0579794200904183,-5.845478024321716,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,6148.777574060149,0.0590002827390883,-0.005837509127624,0.05928836206295,-5.650474986935163,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,4834.425069185156,0.0601855785575392,-0.0057820979288485,0.0604626870289811,-5.48762995802437,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,3801.026377692373,0.0611273455770167,-0.0056457935795688,0.0613875179693325,-5.276934494482704,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,2988.5252780116734,0.0619356496298038,-0.0055452691727805,0.0621833957360356,-5.116207232384401,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,2349.7030669745022,0.062659777756984,-0.0055321693793625,0.062903518554979,-5.045504640248654,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,1847.4344331538275,0.0633771178812864,-0.0055895110960967,0.0636231224102673,-5.040129878791854,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,1452.529910171599,0.0641223961432433,-0.005759626522274,0.0643805481867552,-5.132669548412938,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,1142.039523611845,0.0648775229223691,-0.0059897019013911,0.0651534305267962,-5.274778180429823,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,897.9190475585372,0.0656774772059842,-0.0063081613895785,0.0659797234933547,-5.48629049819053,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,705.9813599257357,0.0665753089425709,-0.0066492323776916,0.0669065322073361,-5.703521924959379,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,555.0719543346125,0.067536285691765,-0.0070548818656814,0.0679037645729485,-5.963523701157582,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,436.42069320535177,0.0685153427354598,-0.0075243475872778,0.0689272659893869,-6.267102273569766,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,343.13212903389365,0.0695572476282003,-0.0080064518202913,0.0700165263945693,-6.566186567992444,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,269.7847737479573,0.0706836066719646,-0.0085959569049424,0.071204372950463,-6.933791383936344,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,212.11602758145423,0.0718586110697114,-0.009257855731659,0.0724525215407736,-7.341224135881315,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,166.7744570305904,0.0731691761651446,-0.0100516699006013,0.0738563768978456,-7.822089064280626,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,131.1250254635642,0.0746574708558349,-0.0109107407133812,0.0754505282784983,-8.31457288003351,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,103.09595731237556,0.0763835172842117,-0.0118337418072656,0.0772947550476001,-8.806555172851072,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,81.05833632122786,0.0782644863008268,-0.012925765523685,0.0793246823523775,-9.378026283880832,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,63.7314406738292,0.0805234506691899,-0.0139389424725512,0.0817209901122506,-9.820814550163451,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,50.1083135270088,0.0831692149104471,-0.0147610759376302,0.0844689746099514,-10.064194462443831,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,39.3972434637284,0.0859724796505489,-0.0154264813700163,0.0873455412984745,-10.172620583712252,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,30.975753987483017,0.089169387356803,-0.015750355081918,0.090549728474436,-10.017065511832689,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
5,24.35442814613268,0.0924850505284056,-0.0157002942179326,0.0938082289022205,-9.634699333791874,G19-7030-TL-SD-MEA-IrO2-450-25-0p1Acm-2-43h-z data-240322 114525.DTA,43.0,0.1
